,broadcast,exp_min,m_code,p_code,p_name,p_group,unit_price,total_price,sales,YEAR,MONTH,DAY,HOUR,MINUTE,SECOND,YEAR_DAY,DAY_NAME,DAY_NUM,p_group_code,new_code,no,sales_level,grade,season,timeslot,holiday,sales_group,52_week,brand_name,brand_power,mask_ratio,parcel_ratio
98,2019-01-05 21:00:00,60.0,100148,200499,일시불 LG 울트라HD TV 55UK6800HNC,가전,1300000,270378000.0,141.0,2019,1,5,21,0,0,2019-01-05,Saturday,6,5,82.0,414,a,2,4,6,1,3.0,1,LG,3.102464494569758,0.04428,0.78572
99,2019-01-05 22:00:00,60.0,100607,201892,푸마 에어핏 서포트 브라세트 15종+4종,속옷,119000,171008000.0,1437.0,2019,1,5,22,0,0,2019-01-05,Saturday,6,1,90.0,432,c,2,4,6,1,4.0,1,푸마,22.664790262889515,0.04428,0.78572
100,2019-01-05 23:00:00,60.0,100251,200842,K-SWISS 남성기모티셔츠 5종,의류,69000,93373000.0,1353.0,2019,1,5,23,0,0,2019-01-05,Saturday,6,0,93.0,435,c,3,4,6,1,3.0,1,K-SWISS,29.84625104524761,0.04428,0.78572
101,2019-01-06 00:00:00,60.0,100433,201346,스위스밀리터리 전동공구세트,생활용품,138000,83659000.0,607.0,2019,1,6,24,0,0,2019-01-06,Sunday,7,6,106.0,526,b,3,4,7,1,2.0,1,스위스밀리터리,10.116666666666667,0.04293,0.27902
102,2019-01-06 01:00:00,57.1,100221,200771,도네이 남성 터틀넥 스웨터 4종,의류,49000,28389000.0,581.0,2019,1,6,25,0,0,2019-01-06,Sunday,7,0,114.0,528,b,4,4,7,1,1.0,1,도네이,10.175131348511384,0.04293,0.27902
103,2019-01-06 06:00:00,60.0,100655,201981,종근당건강 전립쎈 프라임,건강기능,89000,43768000.0,492.0,2019,1,6,6,0,0,2019-01-06,Sunday,7,7,103.0,447,a,4,4,1,1,1.0,1,종근당건강,26.081086149345534,0.04293,0.27902
104,2019-01-06 07:00:00,60.0,100266,200881,마리끌레르 파리컬렉션 리얼 하이드로 립스틱(리뉴얼),이미용,39900,69034000.0,1730.0,2019,1,6,7,0,0,2019-01-06,Sunday,7,4,119.0,450,d,4,4,1,1,2.0,1,마리끌레르,26.386585144379197,0.04293,0.27902
105,2019-01-06 08:00:00,60.0,100718,202108,로베르타 디 까메리노 올레이스 지퍼브라팬티,속옷,89900,128563000.0,1430.0,2019,1,6,8,0,0,2019-01-06,Sunday,7,1,112.0,453,c,2,4,1,1,4.0,1,로베르타,18.458118204458486,0.04293,0.27902
106,2019-01-06 09:00:00,60.0,100816,202404,보코 리버시블 무스탕,의류,79000,73127000.0,926.0,2019,1,6,9,0,0,2019-01-06,Sunday,7,0,117.0,456,b,3,4,2,1,2.0,1,보코,24.387285671981683,0.04293,0.27902
107,2019-01-06 10:00:00,60.0,100305,200974,오모떼 레이스 파운데이션 브라,속옷,59000,107504000.0,1822.0,2019,1,6,10,0,0,2019-01-06,Sunday,7,1,108.0,459,d,3,4,2,1,4.0,1,오모떼,18.293730470048533,0.04293,0.27902
108,2019-01-06 11:00:00,60.0,100271,200896,헤스티지 엘레나 라쿤양가죽 콤비 롱코트,의류,299000,112751000.0,378.0,2019,1,6,11,0,0,2019-01-06,Sunday,7,0,115.0,462,a,3,4,2,1,1.0,1,헤스티지,9.727497065816005,0.04293,0.27902
109,2019-01-06 12:00:00,60.0,100448,202098,일시불 쿠첸 풀스텐 압력밥솥 10인용 (A1),주방,148000,156991000.0,993.0,2019,1,6,12,0,0,2019-01-06,Sunday,7,2,120.0,464,b,2,4,3,1,3.0,1,쿠첸,13.96813730358952,0.04293,0.27902
110,2019-01-06 13:00:00,60.0,100342,201059,아리스토우 남성기모티셔츠5종,의류,39900,127460000.0,3195.0,2019,1,6,13,0,0,2019-01-06,Sunday,7,0,116.0,476,e,3,4,3,1,5.0,1,아리스토우,27.764488357312064,0.04293,0.27902
111,2019-01-06 14:00:00,60.0,100074,200197,비버리힐스폴로클럽 남성기초세트(2018FW골드),이미용,39800,164256000.0,4127.0,2019,1,6,14,0,0,2019-01-06,Sunday,7,4,118.0,479,e,3,4,3,1,5.0,1,비버리힐스폴로클럽,58.16717749439002,0.04293,0.27902
112,2019-01-06 15:00:00,60.0,100305,200988,오모떼 프런트후크 데오브라 시즌2,속옷,59000,140001000.0,2373.0,2019,1,6,15,0,0,2019-01-06,Sunday,7,1,109.0,482,d,2,4,4,1,5.0,1,오모떼,18.293730470048533,0.04293,0.27902
113,2019-01-06 16:00:00,60.0,100199,200670,소들녘 소 갈비탕,농수축,50900,190234000.0,3738.0,2019,1,6,16,0,0,2019-01-06,Sunday,7,3,104.0,484,e,2,4,4,1,4.0,1,소들녘,38.35180722891566,0.04293,0.27902
114,2019-01-06 17:00:00,60.0,100322,201479,국내산 손질갑오징어 8팩,농수축,49900,226973000.0,4548.0,2019,1,6,17,0,0,2019-01-06,Sunday,7,3,105.0,487,e,2,4,4,1,5.0,1,국내산,55.55291405002472,0.04293,0.27902
115,2019-01-06 18:00:00,60.0,100610,201860,푸마 INNO 심리스 드로즈 (6차),속옷,89000,109290000.0,1227.0,2019,1,6,18,0,0,2019-01-06,Sunday,7,1,110.0,490,c,3,4,5,1,3.0,1,푸마,22.664790262889515,0.04293,0.27902
116,2019-01-06 19:00:00,60.0,100501,201514,노비타 스마트 비데,생활용품,189000,199477000.0,1056.0,2019,1,6,19,0,0,2019-01-06,Sunday,7,6,107.0,499,c,1,4,5,1,4.0,1,노비타,11.70253807106599,0.04293,0.27902
117,2019-01-06 20:00:00,60.0,100837,202455,(도냄)무이자 쿠쿠전기밥솥 10인용,주방,198000,169824000.0,801.0,2019,1,6,20,0,0,2019-01-06,Sunday,7,2,121.0,502,b,2,4,5,1,2.0,1,쿠쿠,12.031490384615385,0.04293,0.27902
118,2019-01-06 21:00:00,60.0,100150,200533,일시불 LG 통돌이 세탁기,가전,439000,157735000.0,343.0,2019,1,6,21,0,0,2019-01-06,Sunday,7,5,102.0,514,a,3,4,6,1,5.0,1,LG,3.102464494569758,0.04293,0.27902
119,2019-01-06 22:00:00,60.0,100664,202004,크로커다일 풀커버 레이스 브라팬티 4세트,속옷,79900,80990000.0,1013.0,2019,1,6,22,0,0,2019-01-06,Sunday,7,1,111.0,520,c,3,4,6,1,2.0,1,크로커다일,16.343118069145465,0.04293,0.27902
120,2019-01-06 23:00:00,60.0,100049,202044,마리노블 밍크 롱코트,의류,499000,129417000.0,259.0,2019,1,6,23,0,0,2019-01-06,Sunday,7,0,113.0,523,a,3,4,6,1,1.0,1,마리노블,4.820870278304547,0.04293,0.27902
121,2019-01-07 00:00:00,60.0,100251,200842,K-SWISS 남성기모티셔츠 5종,의류,69000,73963000.0,1072.0,2019,1,7,24,0,0,2019-01-07,Monday,1,0,133.0,613,c,4,4,7,0,2.0,2,K-SWISS,29.84625104524761,0.05532,1.0526
122,2019-01-07 01:00:00,57.1,100613,201894,푸마 웜셀 기모 치마레깅스 3종,속옷,59000,47243000.0,801.0,2019,1,7,25,0,0,2019-01-07,Monday,1,1,131.0,619,b,4,4,7,0,1.0,2,푸마,22.664790262889515,0.05532,1.0526
123,2019-01-07 06:00:00,60.0,100194,200650,레이프릴 더블엑스 매직니퍼팬티(FW리뉴얼),속옷,39000,23043000.0,591.0,2019,1,7,6,0,0,2019-01-07,Monday,1,1,128.0,534,b,4,4,1,0,1.0,2,레이프릴,29.26057546198716,0.05532,1.0526
124,2019-01-07 07:00:00,60.0,100774,202261,엘렌실라 달팽이크림(콜라겐5+팩트3),이미용,79000,55315000.0,700.0,2019,1,7,7,0,0,2019-01-07,Monday,1,4,137.0,537,b,3,4,1,0,1.0,2,엘렌실라,30.56489215129177,0.05532,1.0526
125,2019-01-07 08:00:00,60.0,100816,202404,보코 리버시블 무스탕,의류,79000,39998000.0,506.0,2019,1,7,8,0,0,2019-01-07,Monday,1,0,135.0,540,a,4,4,1,0,1.0,2,보코,24.387285671981683,0.05532,1.0526
126,2019-01-07 09:00:00,60.0,100074,200197,비버리힐스폴로클럽 남성기초세트(2018FW골드),이미용,39800,85181000.0,2140.0,2019,1,7,9,0,0,2019-01-07,Monday,1,4,136.0,543,d,4,4,2,0,3.0,2,비버리힐스폴로클럽,58.16717749439002,0.05532,1.0526
127,2019-01-07 10:00:00,60.0,100305,200970,오모떼 360도 텐션업 레이스 패키지 시즌4,속옷,109000,55597000.0,510.0,2019,1,7,10,0,0,2019-01-07,Monday,1,1,129.0,546,b,3,4,2,0,1.0,2,오모떼,18.293730470048533,0.05532,1.0526
128,2019-01-07 11:00:00,60.0,100765,202230,무이자 린나이 간편쿡 자동불꽃조절 가스레인지 3구,주방,208000,103802000.0,458.0,2019,1,7,11,0,0,2019-01-07,Monday,1,2,140.0,548,a,3,4,2,0,1.0,2,린나이,7.447747747747748,0.05532,1.0526
129,2019-01-07 12:00:00,60.0,100837,202455,(도냄)무이자 쿠쿠전기밥솥 10인용,주방,198000,118066000.0,560.0,2019,1,7,12,0,0,2019-01-07,Monday,1,2,141.0,560,b,2,4,3,0,1.0,2,쿠쿠,12.031490384615385,0.05532,1.0526
130,2019-01-07 13:00:00,60.0,100199,200670,소들녘 소 갈비탕,농수축,50900,103179000.0,2027.0,2019,1,7,13,0,0,2019-01-07,Monday,1,3,123.0,572,d,3,4,3,0,2.0,2,소들녘,38.35180722891566,0.05532,1.0526
131,2019-01-07 14:00:00,60.0,100255,200868,한일 대용량 스텐 분쇄믹서기,주방,109800,104065000.0,948.0,2019,1,7,14,0,0,2019-01-07,Monday,1,2,139.0,575,b,3,4,3,0,3.0,2,한일,20.63216957605985,0.05532,1.0526
132,2019-01-07 15:00:00,60.0,100849,202512,멋진밥상 흥양농협 햅쌀 20kg,농수축,61000,134923000.0,2212.0,2019,1,7,15,0,0,2019-01-07,Monday,1,3,126.0,578,d,2,4,4,0,2.0,2,멋진밥상,39.74810606060606,0.05532,1.0526
133,2019-01-07 16:00:00,60.0,100253,200864,안동간고등어 20팩,농수축,30900,132025000.0,4272.0,2019,1,7,16,0,0,2019-01-07,Monday,1,3,124.0,581,e,3,4,4,0,5.0,2,안동간고등어,73.23349056603773,0.05532,1.0526
134,2019-01-07 17:00:00,60.0,100088,200236,에코라믹 통주물 스톤 냄비세트,주방,60900,126381000.0,2075.0,2019,1,7,17,0,0,2019-01-07,Monday,1,2,138.0,584,d,3,4,4,0,5.0,2,에코라믹,32.97268041237113,0.05532,1.0526
135,2019-01-07 18:00:00,60.0,100435,201350,우리바다 손질왕꼬막 24팩,농수축,39900,202243000.0,5069.0,2019,1,7,18,0,0,2019-01-07,Monday,1,3,125.0,587,e,2,4,5,0,5.0,2,우리바다,79.76060606060607,0.05532,1.0526
136,2019-01-07 19:00:00,60.0,100501,201514,노비타 스마트 비데,생활용품,189000,158668000.0,840.0,2019,1,7,19,0,0,2019-01-07,Monday,1,6,127.0,590,b,2,4,5,0,3.0,2,노비타,11.70253807106599,0.05532,1.0526
137,2019-01-07 20:00:00,60.0,100610,201901,푸마 코튼 라이크라 드로즈 12종,속옷,89000,107718000.0,1211.0,2019,1,7,20,0,0,2019-01-07,Monday,1,1,130.0,593,c,3,4,5,0,3.0,2,푸마,22.664790262889515,0.05532,1.0526
138,2019-01-07 21:00:00,60.0,100150,200533,일시불 LG 통돌이 세탁기,가전,439000,187248000.0,405.0,2019,1,7,21,0,0,2019-01-07,Monday,1,5,122.0,602,a,2,4,6,0,5.0,2,LG,3.102464494569758,0.05532,1.0526
139,2019-01-07 22:00:00,60.0,100718,202108,로베르타 디 까메리노 올레이스 지퍼브라팬티,속옷,89900,100098000.0,1113.0,2019,1,7,22,0,0,2019-01-07,Monday,1,1,132.0,608,c,3,4,6,0,3.0,2,로베르타,18.458118204458486,0.05532,1.0526
140,2019-01-07 23:00:00,60.0,100271,200896,헤스티지 엘레나 라쿤양가죽 콤비 롱코트,의류,299000,97413000.0,326.0,2019,1,7,23,0,0,2019-01-07,Monday,1,0,134.0,611,a,3,4,6,0,1.0,2,헤스티지,9.727497065816005,0.05532,1.0526
141,2019-01-08 00:00:00,60.0,100342,201059,아리스토우 남성기모티셔츠5종,의류,39900,78037000.0,1956.0,2019,1,8,24,0,0,2019-01-08,Tuesday,2,0,154.0,713,d,4,4,7,0,4.0,2,아리스토우,27.764488357312064,0.05499,1.58184
142,2019-01-08 01:00:00,57.1,100293,200952,일시불[가이거] 제니스시계 주얼리세트,잡화,129000,49866000.0,375.0,2019,1,8,25,0,0,2019-01-08,Tuesday,2,8,158.0,716,a,4,4,7,0,1.0,2,가이거,7.971904441453567,0.05499,1.58184
143,2019-01-08 06:00:00,60.0,100267,200883,스칼프솔루션 트리트먼트 패키지,이미용,50900,30450000.0,598.0,2019,1,8,6,0,0,2019-01-08,Tuesday,2,4,156.0,622,b,4,4,1,0,1.0,2,스칼프솔루션,10.733333333333333,0.05499,1.58184
144,2019-01-08 07:00:00,60.0,100761,202216,마담팰리스 웜기모 롱베스트 3종세트,의류,39900,45527000.0,1141.0,2019,1,8,7,0,0,2019-01-08,Tuesday,2,0,155.0,625,c,4,4,1,0,2.0,2,마담팰리스,28.894444444444446,0.05499,1.58184
145,2019-01-08 08:00:00,60.0,100445,202281,쿠미투니카 하이서포트 심리스  란쥬&팬티,속옷,79900,63618000.0,796.0,2019,1,8,8,0,0,2019-01-08,Tuesday,2,1,150.0,628,b,3,4,1,0,1.0,2,쿠미투니카,26.30412787405668,0.05499,1.58184
146,2019-01-08 09:00:00,60.0,100774,202261,엘렌실라 달팽이크림(콜라겐5+팩트3),이미용,79000,77593000.0,982.0,2019,1,8,9,0,0,2019-01-08,Tuesday,2,4,157.0,630,b,3,4,2,0,1.0,2,엘렌실라,30.56489215129177,0.05499,1.58184
147,2019-01-08 10:00:00,60.0,100837,202455,(도냄)무이자 쿠쿠전기밥솥 10인용,주방,198000,149568000.0,708.0,2019,1,8,10,0,0,2019-01-08,Tuesday,2,2,161.0,633,b,2,4,2,0,2.0,2,쿠쿠,12.031490384615385,0.05499,1.58184
148,2019-01-08 11:00:00,60.0,100305,200988,오모떼 프런트후크 데오브라 시즌2,속옷,59000,102850000.0,1744.0,2019,1,8,11,0,0,2019-01-08,Tuesday,2,1,149.0,645,d,3,4,2,0,4.0,2,오모떼,18.293730470048533,0.05499,1.58184
149,2019-01-08 12:00:00,60.0,100844,202491,하늘내린 용대리황태10미,농수축,32900,108199000.0,3289.0,2019,1,8,12,0,0,2019-01-08,Tuesday,2,3,147.0,647,e,4,4,3,0,4.0,2,하늘내린,56.52939991945227,0.05499,1.58184
150,2019-01-08 13:00:00,60.0,100582,201788,천연담아 명품다시팩 100포,농수축,39900,108120000.0,2710.0,2019,1,8,13,0,0,2019-01-08,Tuesday,2,3,144.0,650,e,4,4,3,0,3.0,2,천연담아,45.62638888888889,0.05499,1.58184
151,2019-01-08 14:00:00,60.0,100849,202512,멋진밥상 흥양농협 햅쌀 20kg,농수축,61000,132913000.0,2179.0,2019,1,8,14,0,0,2019-01-08,Tuesday,2,3,148.0,653,d,2,4,3,0,2.0,2,멋진밥상,39.74810606060606,0.05499,1.58184
152,2019-01-08 15:00:00,60.0,100832,202444,청정수산 완도활전복 35미,농수축,59900,117340000.0,1959.0,2019,1,8,15,0,0,2019-01-08,Tuesday,2,3,146.0,656,d,3,4,4,0,2.0,2,청정수산,31.67530309557511,0.05499,1.58184
153,2019-01-08 16:00:00,60.0,100231,200819,키친플라워 대용량 디지털 에어프라이어 5L,주방,89800,134611000.0,1498.0,2019,1,8,16,0,0,2019-01-08,Tuesday,2,2,159.0,659,c,2,4,4,0,4.0,2,키친플라워,19.3195219123506,0.05499,1.58184
154,2019-01-08 17:00:00,60.0,100801,202365,바다먹자 국내산 손질꽃게 7팩,농수축,59900,113015000.0,1886.0,2019,1,8,17,0,0,2019-01-08,Tuesday,2,3,145.0,662,d,3,4,4,0,1.0,2,바다먹자,28.444318181818183,0.05499,1.58184
155,2019-01-08 18:00:00,60.0,100448,202098,일시불 쿠첸 풀스텐 압력밥솥 10인용 (A1),주방,148000,126968000.0,801.0,2019,1,8,18,0,0,2019-01-08,Tuesday,2,2,160.0,665,b,2,4,5,0,2.0,2,쿠첸,13.96813730358952,0.05499,1.58184
156,2019-01-08 19:00:00,60.0,100610,201860,푸마 INNO 심리스 드로즈 (6차),속옷,89000,93938000.0,1056.0,2019,1,8,19,0,0,2019-01-08,Tuesday,2,1,151.0,677,c,3,4,5,0,2.0,2,푸마,22.664790262889515,0.05499,1.58184
157,2019-01-08 20:00:00,60.0,100322,201479,국내산 손질갑오징어 8팩,농수축,49900,215465000.0,4318.0,2019,1,8,20,0,0,2019-01-08,Tuesday,2,3,143.0,686,e,2,4,5,0,5.0,2,국내산,55.55291405002472,0.05499,1.58184
158,2019-01-08 21:00:00,60.0,100148,200499,일시불 LG 울트라HD TV 55UK6800HNC,가전,1300000,207054000.0,104.0,2019,1,8,21,0,0,2019-01-08,Tuesday,2,5,142.0,689,a,2,4,6,0,2.0,2,LG,3.102464494569758,0.05499,1.58184
159,2019-01-08 22:00:00,60.0,100049,202044,마리노블 밍크 롱코트,의류,499000,87668000.0,176.0,2019,1,8,22,0,0,2019-01-08,Tuesday,2,0,153.0,707,a,3,4,6,0,1.0,2,마리노블,4.820870278304547,0.05499,1.58184
160,2019-01-08 23:00:00,60.0,100664,202004,크로커다일 풀커버 레이스 브라팬티 4세트,속옷,79900,94711000.0,1185.0,2019,1,8,23,0,0,2019-01-08,Tuesday,2,1,152.0,710,c,3,4,6,0,3.0,2,크로커다일,16.343118069145465,0.05499,1.58184
161,2019-01-09 00:00:00,60.0,100074,200197,비버리힐스폴로클럽 남성기초세트(2018FW골드),이미용,39800,118018000.0,2965.0,2019,1,9,24,0,0,2019-01-09,Wednesday,3,4,176.0,795,e,4,4,7,0,4.0,2,비버리힐스폴로클럽,58.16717749439002,0.05417,1.33915
162,2019-01-09 01:00:00,57.1,100193,200652,레이프릴 무빙 맥시풀커버 브라팬티,속옷,69900,50947000.0,729.0,2019,1,9,25,0,0,2019-01-09,Wednesday,3,1,170.0,798,b,4,4,7,0,1.0,2,레이프릴,29.26057546198716,0.05417,1.33915
163,2019-01-09 06:00:00,60.0,100816,202404,보코 리버시블 무스탕,의류,79000,29368000.0,372.0,2019,1,9,6,0,0,2019-01-09,Wednesday,3,0,175.0,722,a,4,4,1,0,1.0,2,보코,24.387285671981683,0.05417,1.33915
164,2019-01-09 07:00:00,60.0,100315,201002,(직매입) 종근당건강 아이클리어 루테인,건강기능,69000,61274000.0,888.0,2019,1,9,7,0,0,2019-01-09,Wednesday,3,7,163.0,725,b,3,4,1,0,2.0,2,종근당건강,26.081086149345534,0.05417,1.33915
165,2019-01-09 08:00:00,60.0,100194,200650,레이프릴 더블엑스 매직니퍼팬티(FW리뉴얼),속옷,39000,57947000.0,1486.0,2019,1,9,8,0,0,2019-01-09,Wednesday,3,1,171.0,728,c,4,4,1,0,4.0,2,레이프릴,29.26057546198716,0.05417,1.33915
166,2019-01-09 09:00:00,60.0,100765,202230,무이자 린나이 간편쿡 자동불꽃조절 가스레인지 3구,주방,208000,81948000.0,358.0,2019,1,9,9,0,0,2019-01-09,Wednesday,3,2,181.0,731,a,3,4,2,0,1.0,2,린나이,7.447747747747748,0.05417,1.33915
167,2019-01-09 10:00:00,60.0,100774,202261,엘렌실라 달팽이크림(콜라겐5+팩트3),이미용,79000,90972000.0,1151.0,2019,1,9,10,0,0,2019-01-09,Wednesday,3,4,177.0,743,c,3,4,2,0,1.0,2,엘렌실라,30.56489215129177,0.05417,1.33915
168,2019-01-09 11:00:00,60.0,100448,202098,일시불 쿠첸 풀스텐 압력밥솥 10인용 (A1),주방,148000,116480000.0,734.0,2019,1,9,11,0,0,2019-01-09,Wednesday,3,2,180.0,746,b,2,4,2,0,2.0,2,쿠첸,13.96813730358952,0.05417,1.33915
169,2019-01-09 12:00:00,60.0,100088,200235,에코라믹 컬링스톤프라이팬세트,주방,50900,108154000.0,2125.0,2019,1,9,12,0,0,2019-01-09,Wednesday,3,2,178.0,758,d,3,4,3,0,5.0,2,에코라믹,32.97268041237113,0.05417,1.33915
170,2019-01-09 13:00:00,60.0,100740,202171,농협안심벌꿀 4병,농수축,59900,91804000.0,1532.0,2019,1,9,13,0,0,2019-01-09,Wednesday,3,3,166.0,760,c,3,4,3,0,1.0,2,농협안심벌꿀,20.995833333333334,0.05417,1.33915
171,2019-01-09 14:00:00,60.0,100844,202491,하늘내린 용대리황태10미,농수축,32900,109771000.0,3337.0,2019,1,9,14,0,0,2019-01-09,Wednesday,3,3,167.0,763,e,4,4,3,0,4.0,2,하늘내린,56.52939991945227,0.05417,1.33915
172,2019-01-09 15:00:00,60.0,100255,200868,한일 대용량 스텐 분쇄믹서기,주방,109800,108760000.0,991.0,2019,1,9,15,0,0,2019-01-09,Wednesday,3,2,179.0,766,b,3,4,4,0,3.0,2,한일,20.63216957605985,0.05417,1.33915
173,2019-01-09 16:00:00,60.0,100491,201483,피시원 국내산 손질 대구 8팩 * 매운탕 양념 8팩,농수축,59900,149686000.0,2499.0,2019,1,9,16,0,0,2019-01-09,Wednesday,3,3,165.0,769,e,3,4,4,0,3.0,2,피시원,52.36806868003642,0.05417,1.33915
174,2019-01-09 17:00:00,60.0,100849,202512,멋진밥상 흥양농협 햅쌀 20kg,농수축,61000,145623000.0,2388.0,2019,1,9,17,0,0,2019-01-09,Wednesday,3,3,168.0,772,d,2,4,4,0,2.0,2,멋진밥상,39.74810606060606,0.05417,1.33915
175,2019-01-09 18:00:00,60.0,100253,200864,안동간고등어 20팩,농수축,30900,122270000.0,3958.0,2019,1,9,18,0,0,2019-01-09,Wednesday,3,3,164.0,775,e,3,4,5,0,4.0,2,안동간고등어,73.23349056603773,0.05417,1.33915
176,2019-01-09 19:00:00,60.0,100150,200533,일시불 LG 통돌이 세탁기,가전,439000,151116000.0,328.0,2019,1,9,19,0,0,2019-01-09,Wednesday,3,5,162.0,778,a,3,4,5,0,5.0,2,LG,3.102464494569758,0.05417,1.33915
177,2019-01-09 20:00:00,60.0,100501,201514,노비타 스마트 비데,생활용품,189000,166109000.0,879.0,2019,1,9,20,0,0,2019-01-09,Wednesday,3,6,169.0,784,b,2,4,5,0,3.0,2,노비타,11.70253807106599,0.05417,1.33915
178,2019-01-09 21:00:00,60.0,100718,202108,로베르타 디 까메리노 올레이스 지퍼브라팬티,속옷,89900,125483000.0,1396.0,2019,1,9,21,0,0,2019-01-09,Wednesday,3,1,172.0,787,c,2,4,6,0,3.0,2,로베르타,18.458118204458486,0.05417,1.33915
179,2019-01-09 22:00:00,60.0,100271,200896,헤스티지 엘레나 라쿤양가죽 콤비 롱코트,의류,299000,59236000.0,198.0,2019,1,9,22,0,0,2019-01-09,Wednesday,3,0,173.0,790,a,4,4,6,0,1.0,2,헤스티지,9.727497065816005,0.05417,1.33915
180,2019-01-09 23:00:00,60.0,100808,202377,CERINI by PAT 남성 소프트 기모 릴렉스팬츠,의류,59900,128484000.0,2144.0,2019,1,9,23,0,0,2019-01-09,Wednesday,3,0,174.0,792,d,3,4,6,0,4.0,2,CERINI,29.312361698369987,0.05417,1.33915
181,2019-01-10 00:00:00,60.0,100193,200652,레이프릴 무빙 맥시풀커버 브라팬티,속옷,69900,73765000.0,1055.0,2019,1,10,24,0,0,2019-01-10,Thursday,4,1,192.0,890,c,4,4,7,0,2.0,2,레이프릴,29.26057546198716,1.374,1.18255
182,2019-01-10 01:00:00,57.1,100266,200881,마리끌레르 파리컬렉션 리얼 하이드로 립스틱(리뉴얼),이미용,39900,29111000.0,730.0,2019,1,10,25,0,0,2019-01-10,Thursday,4,4,198.0,893,b,4,4,7,0,1.0,2,마리끌레르,26.386585144379197,1.374,1.18255
183,2019-01-10 06:00:00,60.0,100738,202168,일시불 메디쉴드 자동 목 견인기기,생활용품,238000,39207000.0,162.0,2019,1,10,6,0,0,2019-01-10,Thursday,4,6,191.0,801,a,4,4,1,0,1.0,2,메디쉴드,3.488888888888889,1.374,1.18255
184,2019-01-10 07:00:00,60.0,100761,202216,마담팰리스 웜기모 롱베스트 3종세트,의류,39900,43676000.0,1095.0,2019,1,10,7,0,0,2019-01-10,Thursday,4,0,197.0,807,c,4,4,1,0,2.0,2,마담팰리스,28.894444444444446,1.374,1.18255
185,2019-01-10 08:00:00,60.0,100342,201059,아리스토우 남성기모티셔츠5종,의류,39900,70015000.0,1754.0,2019,1,10,8,0,0,2019-01-10,Thursday,4,0,196.0,810,d,4,4,1,0,4.0,2,아리스토우,27.764488357312064,1.374,1.18255
186,2019-01-10 09:00:00,60.0,100305,200970,오모떼 360도 텐션업 레이스 패키지 시즌4,속옷,109000,58416000.0,536.0,2019,1,10,9,0,0,2019-01-10,Thursday,4,1,193.0,813,b,3,4,2,0,1.0,2,오모떼,18.293730470048533,1.374,1.18255
187,2019-01-10 10:00:00,60.0,100765,202230,무이자 린나이 간편쿡 자동불꽃조절 가스레인지 3구,주방,208000,118472000.0,520.0,2019,1,10,10,0,0,2019-01-10,Thursday,4,2,201.0,815,b,2,4,2,0,1.0,2,린나이,7.447747747747748,1.374,1.18255
188,2019-01-10 11:00:00,60.0,100315,201002,(직매입) 종근당건강 아이클리어 루테인,건강기능,69000,118001000.0,1711.0,2019,1,10,11,0,0,2019-01-10,Thursday,4,7,183.0,827,d,3,4,2,0,4.0,2,종근당건강,26.081086149345534,1.374,1.18255
189,2019-01-10 12:00:00,60.0,100849,202512,멋진밥상 흥양농협 햅쌀 20kg,농수축,61000,108246000.0,1775.0,2019,1,10,12,0,0,2019-01-10,Thursday,4,3,190.0,830,d,3,4,3,0,1.0,2,멋진밥상,39.74810606060606,1.374,1.18255
190,2019-01-10 13:00:00,60.0,100231,200819,키친플라워 대용량 디지털 에어프라이어 5L,주방,89800,93260000.0,1039.0,2019,1,10,13,0,0,2019-01-10,Thursday,4,2,199.0,833,c,3,4,3,0,3.0,2,키친플라워,19.3195219123506,1.374,1.18255
191,2019-01-10 14:00:00,60.0,100253,200864,안동간고등어 20팩,농수축,30900,120600000.0,3903.0,2019,1,10,14,0,0,2019-01-10,Thursday,4,3,186.0,836,e,4,4,3,0,4.0,2,안동간고등어,73.23349056603773,1.374,1.18255
192,2019-01-10 15:00:00,60.0,100198,200669,소들녘 더 맛있는 NEW  돼지왕구이 12팩,농수축,51900,64374000.0,1241.0,2019,1,10,15,0,0,2019-01-10,Thursday,4,3,184.0,839,c,4,4,4,0,1.0,2,소들녘,38.35180722891566,1.374,1.18255
193,2019-01-10 16:00:00,60.0,100702,202074,영산포숙성 홍어8팩+무침3통,농수축,40900,131690000.0,3220.0,2019,1,10,16,0,0,2019-01-10,Thursday,4,3,188.0,842,e,3,4,4,0,3.0,2,영산포숙성,44.617201127062934,1.374,1.18255
