,m_code,p_code,p_group,unit_price,sales,YEAR,MONTH,DAY,HOUR,MINUTE,code,mask,parcel,rain,humidity,sunshine,total_price
250,100049,202044,의류,499000,23,2019,1,3,0,0,59,0.05297,1.58614,0.0,46.0,0.0,11512000
251,100049,202044,의류,499000,38,2019,1,3,0,20,59,0.05297,1.58614,0.0,46.0,0.0,19019000
252,100049,202044,의류,499000,54,2019,1,3,0,40,59,0.05297,1.58614,0.0,46.0,0.0,26852000
253,100229,200800,생활용품,29800,328,2019,1,3,1,0,60,0.05297,1.58614,0.0,48.0,0.0,9780000
254,100229,200800,생활용품,29800,608,2019,1,3,1,20,60,0.05297,1.58614,0.0,48.0,0.0,18124000
255,100229,200800,생활용품,29800,704,2019,1,3,1,40,60,0.05297,1.58614,0.0,48.0,0.0,20974000
256,100651,201972,건강기능,74900,139,2019,1,4,6,0,61,0.04612,1.42527,0.0,50.0,0.0,10439000
257,100651,201972,건강기능,74900,228,2019,1,4,6,20,61,0.04612,1.42527,0.0,50.0,0.0,17055000
258,100651,201972,건강기능,74900,583,2019,1,4,6,40,61,0.04612,1.42527,0.0,50.0,0.0,43680000
259,100226,201019,생활용품,49800,204,2019,1,4,7,0,62,0.04612,1.42527,0.0,55.0,0.0,10166000
260,100226,200789,생활용품,49800,624,2019,1,4,7,20,62,0.04612,1.42527,0.0,55.0,0.0,31092000
261,100226,200789,생활용품,49800,732,2019,1,4,7,40,62,0.04612,1.42527,0.0,55.0,0.0,36453000
262,100717,202101,속옷,89900,68,2019,1,4,8,0,63,0.04612,1.42527,0.0,54.0,0.0,6122000
263,100717,202101,속옷,89900,252,2019,1,4,8,20,63,0.04612,1.42527,0.0,54.0,0.0,22625000
264,100717,202101,속옷,89900,379,2019,1,4,8,40,63,0.04612,1.42527,0.0,54.0,0.0,34090000
265,100765,202230,주방,238000,23,2019,1,4,9,0,64,0.04612,1.42527,0.0,49.0,0.4,5440000
266,100765,202238,주방,228000,10,2019,1,4,9,0,64,0.04612,1.42527,0.0,49.0,0.4,2285000
267,100765,202229,주방,218000,7,2019,1,4,9,0,64,0.04612,1.42527,0.0,49.0,0.4,1469000
268,100765,202237,주방,208000,7,2019,1,4,9,0,64,0.04612,1.42527,0.0,49.0,0.4,1403000
269,100765,202230,주방,238000,62,2019,1,4,9,20,64,0.04612,1.42527,0.0,49.0,0.4,14685000
270,100765,202238,주방,228000,36,2019,1,4,9,20,64,0.04612,1.42527,0.0,49.0,0.4,8150000
271,100765,202229,주방,218000,23,2019,1,4,9,20,64,0.04612,1.42527,0.0,49.0,0.4,4962000
272,100765,202237,주방,208000,7,2019,1,4,9,20,64,0.04612,1.42527,0.0,49.0,0.4,1389000
273,100765,202230,주방,238000,97,2019,1,4,9,40,64,0.04612,1.42527,0.0,49.0,0.4,23132000
274,100765,202238,주방,228000,74,2019,1,4,9,40,64,0.04612,1.42527,0.0,49.0,0.4,16967000
275,100765,202229,주방,218000,39,2019,1,4,9,40,64,0.04612,1.42527,0.0,49.0,0.4,8491000
276,100765,202237,주방,208000,13,2019,1,4,9,40,64,0.04612,1.42527,0.0,49.0,0.4,2742000
277,100837,202455,주방,218000,29,2019,1,4,10,0,65,0.04612,1.42527,0.0,40.0,1.0,6251000
278,100837,202458,주방,208000,36,2019,1,4,10,0,65,0.04612,1.42527,0.0,40.0,1.0,7445000
279,100837,202456,주방,208000,14,2019,1,4,10,0,65,0.04612,1.42527,0.0,40.0,1.0,3010000
280,100837,202457,주방,198000,11,2019,1,4,10,0,65,0.04612,1.42527,0.0,40.0,1.0,2161000
281,100837,202455,주방,218000,82,2019,1,4,10,20,65,0.04612,1.42527,0.0,40.0,1.0,17861000
282,100837,202458,주방,208000,61,2019,1,4,10,20,65,0.04612,1.42527,0.0,40.0,1.0,12608000
283,100837,202457,주방,198000,25,2019,1,4,10,20,65,0.04612,1.42527,0.0,40.0,1.0,4978000
284,100837,202455,주방,218000,160,2019,1,4,10,40,65,0.04612,1.42527,0.0,40.0,1.0,34904000
285,100837,202458,주방,208000,142,2019,1,4,10,40,65,0.04612,1.42527,0.0,40.0,1.0,29606000
286,100837,202456,주방,208000,39,2019,1,4,10,40,65,0.04612,1.42527,0.0,40.0,1.0,8176000
287,100837,202457,주방,198000,39,2019,1,4,10,40,65,0.04612,1.42527,0.0,40.0,1.0,7798000
288,100305,200970,속옷,109000,257,2019,1,4,11,0,66,0.04612,1.42527,0.0,37.0,0.3,28056000
289,100305,200970,속옷,109000,523,2019,1,4,11,30,66,0.04612,1.42527,0.0,37.0,0.3,56953000
290,100253,200864,농수축,30900,993,2019,1,4,12,0,67,0.04612,1.42527,0.0,34.0,0.0,30671000
291,100253,200864,농수축,30900,1450,2019,1,4,12,20,67,0.04612,1.42527,0.0,34.0,0.0,44792000
292,100253,200864,농수축,30900,1620,2019,1,4,12,40,67,0.04612,1.42527,0.0,34.0,0.0,50049000
293,100255,200868,주방,109800,160,2019,1,4,13,0,67,0.04612,1.42527,0.0,40.0,0.0,17529000
294,100255,200868,주방,109800,289,2019,1,4,13,20,67,0.04612,1.42527,0.0,40.0,0.0,31775000
295,100255,200868,주방,109800,391,2019,1,4,13,40,67,0.04612,1.42527,0.0,40.0,0.0,42918000
296,100305,200974,속옷,59000,304,2019,1,4,14,0,68,0.04612,1.42527,0.0,36.0,0.8,17925000
297,100305,200974,속옷,59000,531,2019,1,4,14,20,68,0.04612,1.42527,0.0,36.0,0.8,31346000
298,100305,200974,속옷,59000,644,2019,1,4,14,40,68,0.04612,1.42527,0.0,36.0,0.8,37992000
299,100199,200670,농수축,50900,562,2019,1,4,15,0,69,0.04612,1.42527,0.0,40.0,1.0,28581000
300,100199,200670,농수축,50900,639,2019,1,4,15,20,69,0.04612,1.42527,0.0,40.0,1.0,32544000
301,100199,200670,농수축,50900,1214,2019,1,4,15,40,69,0.04612,1.42527,0.0,40.0,1.0,61774000
302,100844,202491,농수축,32900,806,2019,1,4,16,0,70,0.04612,1.42527,0.0,49.0,0.4,26530000
303,100844,202491,농수축,32900,1233,2019,1,4,16,20,70,0.04612,1.42527,0.0,49.0,0.4,40568000
304,100844,202491,농수축,32900,1468,2019,1,4,16,40,70,0.04612,1.42527,0.0,49.0,0.4,48311000
305,100231,200819,주방,89800,222,2019,1,4,17,0,71,0.04612,1.42527,0.0,61.0,0.0,19960000
306,100231,200819,주방,89800,420,2019,1,4,17,20,71,0.04612,1.42527,0.0,61.0,0.0,37694000
307,100231,200819,주방,89800,594,2019,1,4,17,40,71,0.04612,1.42527,0.0,61.0,0.0,53381000
308,100491,201483,농수축,59900,513,2019,1,4,18,0,72,0.04612,1.42527,0.0,69.0,0.0,30754000
309,100491,201483,농수축,59900,731,2019,1,4,18,20,72,0.04612,1.42527,0.0,69.0,0.0,43797000
310,100491,201483,농수축,59900,1109,2019,1,4,18,40,72,0.04612,1.42527,0.0,69.0,0.0,66441000
311,100150,200533,가전,439000,45,2019,1,4,19,0,73,0.04612,1.42527,0.0,74.0,0.0,19875000
312,100150,200465,가전,489000,29,2019,1,4,19,0,73,0.04612,1.42527,0.0,74.0,0.0,14280000
313,100150,200533,가전,439000,49,2019,1,4,19,20,73,0.04612,1.42527,0.0,74.0,0.0,21358000
314,100150,200465,가전,489000,84,2019,1,4,19,20,73,0.04612,1.42527,0.0,74.0,0.0,41292000
315,100150,200533,가전,439000,103,2019,1,4,19,40,73,0.04612,1.42527,0.0,74.0,0.0,45431000
316,100150,200465,가전,489000,55,2019,1,4,19,40,73,0.04612,1.42527,0.0,74.0,0.0,26996000
317,100074,200197,이미용,39800,839,2019,1,4,20,0,74,0.04612,1.42527,0.0,75.0,0.0,33392000
318,100074,200197,이미용,39800,1227,2019,1,4,20,20,74,0.04612,1.42527,0.0,75.0,0.0,48838000
319,100074,200197,이미용,39800,1990,2019,1,4,20,40,74,0.04612,1.42527,0.0,75.0,0.0,79187000
320,100664,202004,속옷,79900,290,2019,1,4,21,0,75,0.04612,1.42527,0.0,75.0,0.0,23204000
321,100664,202004,속옷,79900,508,2019,1,4,21,20,75,0.04612,1.42527,0.0,75.0,0.0,40601000
322,100664,202004,속옷,79900,611,2019,1,4,21,40,75,0.04612,1.42527,0.0,75.0,0.0,48812000
323,100377,201225,의류,69900,128,2019,1,4,22,0,76,0.04612,1.42527,0.0,79.0,0.0,8949000
324,100377,201231,의류,69900,110,2019,1,4,22,0,76,0.04612,1.42527,0.0,79.0,0.0,7669000
325,100377,201225,의류,69900,209,2019,1,4,22,20,76,0.04612,1.42527,0.0,79.0,0.0,14591000
326,100377,201231,의류,69900,192,2019,1,4,22,20,76,0.04612,1.42527,0.0,79.0,0.0,13394000
327,100377,201225,의류,69900,462,2019,1,4,22,40,76,0.04612,1.42527,0.0,79.0,0.0,32311000
328,100377,201231,의류,69900,361,2019,1,4,22,40,76,0.04612,1.42527,0.0,79.0,0.0,25232000
329,100271,200896,의류,299000,60,2019,1,4,23,0,77,0.04612,1.42527,0.0,81.0,0.0,17958000
330,100271,200896,의류,299000,207,2019,1,4,23,30,77,0.04612,1.42527,0.0,81.0,0.0,61787000
331,100212,200756,이미용,49900,218,2019,1,4,0,0,78,0.04612,1.42527,0.0,47.0,0.0,10874000
332,100212,200756,이미용,49900,484,2019,1,4,0,20,78,0.04612,1.42527,0.0,47.0,0.0,24142000
333,100212,200756,이미용,49900,470,2019,1,4,0,40,78,0.04612,1.42527,0.0,47.0,0.0,23462000
334,100293,200952,잡화,129000,117,2019,1,4,1,0,79,0.04612,1.42527,0.0,46.0,0.0,15067000
335,100293,200949,잡화,139000,49,2019,1,4,1,0,79,0.04612,1.42527,0.0,46.0,0.0,6857000
336,100293,200952,잡화,129000,233,2019,1,4,1,20,79,0.04612,1.42527,0.0,46.0,0.0,30116000
337,100293,200949,잡화,139000,112,2019,1,4,1,20,79,0.04612,1.42527,0.0,46.0,0.0,15561000
338,100293,200952,잡화,129000,160,2019,1,4,1,40,79,0.04612,1.42527,0.0,46.0,0.0,20633000
339,100293,200949,잡화,139000,61,2019,1,4,1,40,79,0.04612,1.42527,0.0,46.0,0.0,8495000
340,100267,200883,이미용,50900,98,2019,1,5,6,0,80,0.04428,0.78572,0.0,58.0,0.0,4976000
341,100267,200883,이미용,50900,232,2019,1,5,6,20,80,0.04428,0.78572,0.0,58.0,0.0,11784000
342,100267,200883,이미용,50900,360,2019,1,5,6,40,80,0.04428,0.78572,0.0,58.0,0.0,18348000
343,100222,200773,의류,79000,43,2019,1,5,7,0,81,0.04428,0.78572,0.0,50.0,0.0,3430000
344,100222,200774,의류,79000,48,2019,1,5,7,0,81,0.04428,0.78572,0.0,50.0,0.0,3811000
345,100222,200773,의류,79000,138,2019,1,5,7,20,81,0.04428,0.78572,0.0,50.0,0.0,10904000
346,100222,200774,의류,79000,105,2019,1,5,7,20,81,0.04428,0.78572,0.0,50.0,0.0,8326000
347,100222,200773,의류,79000,201,2019,1,5,7,40,81,0.04428,0.78572,0.0,50.0,0.0,15884000
348,100222,200774,의류,79000,90,2019,1,5,7,40,81,0.04428,0.78572,0.0,50.0,0.0,7072000
349,100761,202216,의류,39900,417,2019,1,5,8,0,82,0.04428,0.78572,0.0,46.0,0.0,16654000
350,100761,202216,의류,39900,941,2019,1,5,8,20,82,0.04428,0.78572,0.0,46.0,0.0,37555000
351,100761,202216,의류,39900,1607,2019,1,5,8,40,82,0.04428,0.78572,0.0,46.0,0.0,64124000
352,100305,200988,속옷,59000,733,2019,1,5,9,0,83,0.04428,0.78572,0.0,47.0,0.5,43243000
353,100305,200988,속옷,59000,1500,2019,1,5,9,30,83,0.04428,0.78572,0.0,47.0,0.5,88503000
354,100816,202404,의류,79000,231,2019,1,5,10,0,84,0.04428,0.78572,0.0,45.0,1.0,18277000
355,100816,202404,의류,79000,351,2019,1,5,10,20,84,0.04428,0.78572,0.0,45.0,1.0,27738000
356,100816,202404,의류,79000,449,2019,1,5,10,40,84,0.04428,0.78572,0.0,45.0,1.0,35456000
357,100808,202377,의류,59900,466,2019,1,5,11,0,85,0.04428,0.78572,0.0,38.0,1.0,27914000
358,100808,202377,의류,59900,774,2019,1,5,11,20,85,0.04428,0.78572,0.0,38.0,1.0,46347000
359,100808,202377,의류,59900,1328,2019,1,5,11,40,85,0.04428,0.78572,0.0,38.0,1.0,79540000
360,100231,200819,주방,89800,289,2019,1,5,12,0,86,0.04428,0.78572,0.0,34.0,1.0,25992000
361,100231,200819,주방,89800,578,2019,1,5,12,20,86,0.04428,0.78572,0.0,34.0,1.0,51906000
362,100231,200819,주방,89800,860,2019,1,5,12,40,86,0.04428,0.78572,0.0,34.0,1.0,77219000
363,100088,200236,주방,60900,610,2019,1,5,13,0,87,0.04428,0.78572,0.0,30.0,1.0,37162000
364,100088,200236,주방,60900,1099,2019,1,5,13,20,87,0.04428,0.78572,0.0,30.0,1.0,66955000
365,100088,200236,주방,60900,1140,2019,1,5,13,40,87,0.04428,0.78572,0.0,30.0,1.0,69434000
366,100150,200533,가전,439000,42,2019,1,5,14,0,88,0.04428,0.78572,0.0,25.0,1.0,18459000
367,100150,200465,가전,489000,16,2019,1,5,14,0,88,0.04428,0.78572,0.0,25.0,1.0,7956000
368,100150,200533,가전,439000,52,2019,1,5,14,20,88,0.04428,0.78572,0.0,25.0,1.0,22774000
369,100150,200465,가전,489000,52,2019,1,5,14,20,88,0.04428,0.78572,0.0,25.0,1.0,25547000
370,100150,200533,가전,439000,62,2019,1,5,14,40,88,0.04428,0.78572,0.0,25.0,1.0,27022000
371,100150,200465,가전,489000,88,2019,1,5,14,40,88,0.04428,0.78572,0.0,25.0,1.0,43038000
372,100305,200970,속옷,109000,301,2019,1,5,15,0,89,0.04428,0.78572,0.0,20.0,1.0,32810000
373,100305,200970,속옷,109000,563,2019,1,5,15,30,89,0.04428,0.78572,0.0,20.0,1.0,61352000
374,100849,202512,농수축,61000,726,2019,1,5,16,0,90,0.04428,0.78572,0.0,21.0,1.0,44297000
375,100849,202512,농수축,61000,1067,2019,1,5,16,20,90,0.04428,0.78572,0.0,21.0,1.0,65082000
376,100849,202512,농수축,61000,1140,2019,1,5,16,40,90,0.04428,0.78572,0.0,21.0,1.0,69522000
377,100435,201350,농수축,39900,1305,2019,1,5,17,0,91,0.04428,0.78572,0.0,21.0,1.0,52050000
378,100435,201350,농수축,39900,1936,2019,1,5,17,20,91,0.04428,0.78572,0.0,21.0,1.0,77249000
379,100435,201350,농수축,39900,2620,2019,1,5,17,40,91,0.04428,0.78572,0.0,21.0,1.0,104552000
380,100801,202365,농수축,59900,448,2019,1,5,18,20,92,0.04428,0.78572,0.0,23.0,0.1,26816000
381,100801,202365,농수축,59900,838,2019,1,5,18,40,92,0.04428,0.78572,0.0,23.0,0.1,50176000
382,100448,202098,주방,158000,46,2019,1,5,19,0,93,0.04428,0.78572,0.0,26.0,0.0,7220000
383,100448,202093,주방,168000,28,2019,1,5,19,0,93,0.04428,0.78572,0.0,26.0,0.0,4779000
384,100448,202100,주방,148000,25,2019,1,5,19,0,93,0.04428,0.78572,0.0,26.0,0.0,3701000
385,100448,202098,주방,158000,180,2019,1,5,19,20,93,0.04428,0.78572,0.0,26.0,0.0,28368000
386,100448,202093,주방,168000,85,2019,1,5,19,20,93,0.04428,0.78572,0.0,26.0,0.0,14252000
387,100448,202100,주방,148000,60,2019,1,5,19,20,93,0.04428,0.78572,0.0,26.0,0.0,8884000
388,100448,202095,주방,158000,32,2019,1,5,19,20,93,0.04428,0.78572,0.0,26.0,0.0,5044000
389,100448,202098,주방,158000,330,2019,1,5,19,40,93,0.04428,0.78572,0.0,26.0,0.0,52106000
390,100448,202093,주방,168000,176,2019,1,5,19,40,93,0.04428,0.78572,0.0,26.0,0.0,29613000
391,100448,202100,주방,148000,127,2019,1,5,19,40,93,0.04428,0.78572,0.0,26.0,0.0,18808000
392,100448,202095,주방,158000,53,2019,1,5,19,40,93,0.04428,0.78572,0.0,26.0,0.0,8382000
393,100610,201860,속옷,89000,104,2019,1,5,20,0,94,0.04428,0.78572,0.0,28.0,0.0,9256000
394,100610,201861,속옷,89000,26,2019,1,5,20,0,94,0.04428,0.78572,0.0,28.0,0.0,2289000
395,100610,201865,속옷,89000,4,2019,1,5,20,0,94,0.04428,0.78572,0.0,28.0,0.0,393000
396,100610,201860,속옷,89000,258,2019,1,5,20,20,94,0.04428,0.78572,0.0,28.0,0.0,22946000
397,100610,201861,속옷,89000,55,2019,1,5,20,20,94,0.04428,0.78572,0.0,28.0,0.0,4875000
398,100610,201865,속옷,89000,26,2019,1,5,20,20,94,0.04428,0.78572,0.0,28.0,0.0,2289000
399,100610,201860,속옷,89000,435,2019,1,5,20,40,94,0.04428,0.78572,0.0,28.0,0.0,38690000
400,100610,201861,속옷,89000,54,2019,1,5,20,40,94,0.04428,0.78572,0.0,28.0,0.0,4787000
401,100610,201865,속옷,89000,50,2019,1,5,20,40,94,0.04428,0.78572,0.0,28.0,0.0,4486000
402,100148,200499,가전,1300000,2,2019,1,5,21,0,95,0.04428,0.78572,0.0,28.0,0.0,3177000
403,100148,200508,가전,1900000,2,2019,1,5,21,0,95,0.04428,0.78572,0.0,28.0,0.0,4632000
404,100148,200441,가전,2130000,7,2019,1,5,21,0,95,0.04428,0.78572,0.0,28.0,0.0,15493000
405,100148,200499,가전,1300000,2,2019,1,5,21,20,95,0.04428,0.78572,0.0,28.0,0.0,3177000
406,100148,200432,가전,1440000,10,2019,1,5,21,20,95,0.04428,0.78572,0.0,28.0,0.0,13965000
407,100148,200508,가전,1900000,14,2019,1,5,21,20,95,0.04428,0.78572,0.0,28.0,0.0,27541000
408,100148,200441,가전,2130000,12,2019,1,5,21,20,95,0.04428,0.78572,0.0,28.0,0.0,25747000
409,100148,200518,가전,2700000,2,2019,1,5,21,20,95,0.04428,0.78572,0.0,28.0,0.0,6596000
410,100148,200451,가전,2990000,2,2019,1,5,21,20,95,0.04428,0.78572,0.0,28.0,0.0,7299000
411,100148,200499,가전,1300000,17,2019,1,5,21,40,95,0.04428,0.78572,0.0,28.0,0.0,21941000
412,100148,200432,가전,1440000,15,2019,1,5,21,40,95,0.04428,0.78572,0.0,28.0,0.0,20923000
413,100148,200508,가전,1900000,24,2019,1,5,21,40,95,0.04428,0.78572,0.0,28.0,0.0,45869000
414,100148,200441,가전,2130000,22,2019,1,5,21,40,95,0.04428,0.78572,0.0,28.0,0.0,46402000
415,100148,200518,가전,2700000,5,2019,1,5,21,40,95,0.04428,0.78572,0.0,28.0,0.0,13093000
416,100148,200451,가전,2990000,5,2019,1,5,21,40,95,0.04428,0.78572,0.0,28.0,0.0,14523000
417,100607,201892,속옷,119000,194,2019,1,5,22,0,96,0.04428,0.78572,0.0,31.0,0.0,23084000
418,100607,201892,속옷,119000,528,2019,1,5,22,20,96,0.04428,0.78572,0.0,31.0,0.0,62830000
419,100607,201892,속옷,119000,715,2019,1,5,22,40,96,0.04428,0.78572,0.0,31.0,0.0,85094000
420,100251,200842,의류,69000,343,2019,1,5,23,0,97,0.04428,0.78572,0.0,35.0,0.0,23644000
421,100251,200855,의류,69000,87,2019,1,5,23,0,97,0.04428,0.78572,0.0,35.0,0.0,5991000
422,100251,200842,의류,69000,374,2019,1,5,23,20,97,0.04428,0.78572,0.0,35.0,0.0,25823000
423,100251,200855,의류,69000,128,2019,1,5,23,20,97,0.04428,0.78572,0.0,35.0,0.0,8850000
424,100251,200842,의류,69000,300,2019,1,5,23,40,97,0.04428,0.78572,0.0,35.0,0.0,20692000
425,100251,200855,의류,69000,121,2019,1,5,23,40,97,0.04428,0.78572,0.0,35.0,0.0,8373000
426,100074,200197,이미용,39800,701,2019,1,5,0,0,98,0.04428,0.78572,0.0,80.0,0.0,27915000
427,100074,200197,이미용,39800,1328,2019,1,5,0,20,98,0.04428,0.78572,0.0,80.0,0.0,52852000
428,100074,200197,이미용,39800,1306,2019,1,5,0,40,98,0.04428,0.78572,0.0,80.0,0.0,51966000
429,100430,201343,농수축,43900,304,2019,1,5,1,0,99,0.04428,0.78572,0.0,81.0,0.0,13333000
430,100430,201343,농수축,43900,590,2019,1,5,1,20,99,0.04428,0.78572,0.0,81.0,0.0,25910000
431,100430,201343,농수축,43900,370,2019,1,5,1,40,99,0.04428,0.78572,0.0,81.0,0.0,16233000
432,100655,201981,건강기능,89000,85,2019,1,6,6,0,100,0.04293,0.27902,0.0,35.0,0.0,7549000
433,100655,201981,건강기능,89000,188,2019,1,6,6,20,100,0.04293,0.27902,0.0,35.0,0.0,16711000
434,100655,201981,건강기능,89000,219,2019,1,6,6,40,100,0.04293,0.27902,0.0,35.0,0.0,19508000
435,100266,200881,이미용,39900,276,2019,1,6,7,0,101,0.04293,0.27902,0.0,38.0,0.0,10997000
436,100266,200881,이미용,39900,628,2019,1,6,7,20,101,0.04293,0.27902,0.0,38.0,0.0,25060000
437,100266,200881,이미용,39900,826,2019,1,6,7,40,101,0.04293,0.27902,0.0,38.0,0.0,32977000
438,100718,202108,속옷,89900,247,2019,1,6,8,0,102,0.04293,0.27902,0.0,39.0,0.0,22215000
439,100718,202108,속옷,89900,409,2019,1,6,8,20,102,0.04293,0.27902,0.0,39.0,0.0,36731000
440,100718,202108,속옷,89900,774,2019,1,6,8,40,102,0.04293,0.27902,0.0,39.0,0.0,69617000
441,100816,202404,의류,79000,174,2019,1,6,9,0,103,0.04293,0.27902,0.0,38.0,0.0,13717000
442,100816,202404,의류,79000,394,2019,1,6,9,20,103,0.04293,0.27902,0.0,38.0,0.0,31153000
443,100816,202404,의류,79000,358,2019,1,6,9,40,103,0.04293,0.27902,0.0,38.0,0.0,28257000
444,100305,200974,속옷,59000,293,2019,1,6,10,0,104,0.04293,0.27902,0.0,35.0,0.6,17266000
445,100305,200974,속옷,59000,417,2019,1,6,10,20,104,0.04293,0.27902,0.0,35.0,0.6,24628000
446,100305,200974,속옷,59000,1112,2019,1,6,10,40,104,0.04293,0.27902,0.0,35.0,0.6,65610000
447,100271,200896,의류,299000,129,2019,1,6,11,0,105,0.04293,0.27902,0.0,31.0,1.0,38436000
448,100271,200896,의류,299000,249,2019,1,6,11,30,105,0.04293,0.27902,0.0,31.0,1.0,74315000
449,100448,202098,주방,158000,74,2019,1,6,12,0,106,0.04293,0.27902,0.0,28.0,1.0,11732000
450,100448,202093,주방,168000,36,2019,1,6,12,0,106,0.04293,0.27902,0.0,28.0,1.0,5973000
451,100448,202100,주방,148000,32,2019,1,6,12,0,106,0.04293,0.27902,0.0,28.0,1.0,4719000
452,100448,202095,주방,158000,18,2019,1,6,12,0,106,0.04293,0.27902,0.0,28.0,1.0,2815000
453,100448,202098,주방,158000,165,2019,1,6,12,20,106,0.04293,0.27902,0.0,28.0,1.0,26064000
454,100448,202093,주방,168000,53,2019,1,6,12,20,106,0.04293,0.27902,0.0,28.0,1.0,8902000
455,100448,202100,주방,148000,63,2019,1,6,12,20,106,0.04293,0.27902,0.0,28.0,1.0,9372000
456,100448,202095,주방,158000,28,2019,1,6,12,20,106,0.04293,0.27902,0.0,28.0,1.0,4490000
457,100448,202098,주방,158000,253,2019,1,6,12,40,106,0.04293,0.27902,0.0,28.0,1.0,39953000
458,100448,202093,주방,168000,123,2019,1,6,12,40,106,0.04293,0.27902,0.0,28.0,1.0,20640000
459,100448,202100,주방,148000,105,2019,1,6,12,40,106,0.04293,0.27902,0.0,28.0,1.0,15576000
460,100448,202095,주방,158000,43,2019,1,6,12,40,106,0.04293,0.27902,0.0,28.0,1.0,6755000
461,100342,201059,의류,39900,577,2019,1,6,13,0,107,0.04293,0.27902,0.0,21.0,1.0,23015000
462,100342,201059,의류,39900,1050,2019,1,6,13,20,107,0.04293,0.27902,0.0,21.0,1.0,41880000
463,100342,201059,의류,39900,1568,2019,1,6,13,40,107,0.04293,0.27902,0.0,21.0,1.0,62565000
464,100074,200197,이미용,39800,971,2019,1,6,14,0,108,0.04293,0.27902,0.0,22.0,1.0,38661000
465,100074,200197,이미용,39800,1374,2019,1,6,14,20,108,0.04293,0.27902,0.0,22.0,1.0,54670000
466,100074,200197,이미용,39800,1782,2019,1,6,14,40,108,0.04293,0.27902,0.0,22.0,1.0,70925000
467,100305,200988,속옷,59000,794,2019,1,6,15,0,109,0.04293,0.27902,0.0,21.0,1.0,46848000
468,100305,200988,속옷,59000,1579,2019,1,6,15,30,109,0.04293,0.27902,0.0,21.0,1.0,93153000
469,100199,200670,농수축,50900,726,2019,1,6,16,0,110,0.04293,0.27902,0.0,22.0,1.0,36929000
470,100199,200670,농수축,50900,1295,2019,1,6,16,20,110,0.04293,0.27902,0.0,22.0,1.0,65892000
471,100199,200670,농수축,50900,1717,2019,1,6,16,40,110,0.04293,0.27902,0.0,22.0,1.0,87413000
472,100322,201479,농수축,49900,1178,2019,1,6,17,0,111,0.04293,0.27902,0.0,28.0,1.0,58766000
473,100322,201479,농수축,49900,1712,2019,1,6,17,20,111,0.04293,0.27902,0.0,28.0,1.0,85450000
474,100322,201479,농수축,49900,1658,2019,1,6,17,40,111,0.04293,0.27902,0.0,28.0,1.0,82757000
475,100610,201860,속옷,89000,182,2019,1,6,18,0,112,0.04293,0.27902,0.0,28.0,0.1,16242000
476,100610,201861,속옷,89000,17,2019,1,6,18,0,112,0.04293,0.27902,0.0,28.0,0.1,1540000
477,100610,201865,속옷,89000,9,2019,1,6,18,0,112,0.04293,0.27902,0.0,28.0,0.1,799000
478,100610,201860,속옷,89000,369,2019,1,6,18,20,112,0.04293,0.27902,0.0,28.0,0.1,32879000
479,100610,201861,속옷,89000,58,2019,1,6,18,20,112,0.04293,0.27902,0.0,28.0,0.1,5176000
480,100610,201865,속옷,89000,54,2019,1,6,18,20,112,0.04293,0.27902,0.0,28.0,0.1,4833000
481,100610,201860,속옷,89000,399,2019,1,6,18,40,112,0.04293,0.27902,0.0,28.0,0.1,35502000
482,100610,201861,속옷,89000,88,2019,1,6,18,40,112,0.04293,0.27902,0.0,28.0,0.1,7791000
483,100610,201865,속옷,89000,51,2019,1,6,18,40,112,0.04293,0.27902,0.0,28.0,0.1,4528000
484,100501,201514,생활용품,189000,139,2019,1,6,19,0,113,0.04293,0.27902,0.0,35.0,0.0,26320000
485,100501,201514,생활용품,189000,322,2019,1,6,19,20,113,0.04293,0.27902,0.0,35.0,0.0,60796000
486,100501,201514,생활용품,189000,595,2019,1,6,19,40,113,0.04293,0.27902,0.0,35.0,0.0,112361000
487,100837,202455,주방,218000,78,2019,1,6,20,0,114,0.04293,0.27902,0.0,48.0,0.0,17101000
488,100837,202458,주방,208000,39,2019,1,6,20,0,114,0.04293,0.27902,0.0,48.0,0.0,8183000
489,100837,202456,주방,208000,22,2019,1,6,20,0,114,0.04293,0.27902,0.0,48.0,0.0,4479000
490,100837,202457,주방,198000,25,2019,1,6,20,0,114,0.04293,0.27902,0.0,48.0,0.0,4974000
491,100837,202455,주방,218000,117,2019,1,6,20,20,114,0.04293,0.27902,0.0,48.0,0.0,25609000
492,100837,202458,주방,208000,96,2019,1,6,20,20,114,0.04293,0.27902,0.0,48.0,0.0,20004000
493,100837,202456,주방,208000,7,2019,1,6,20,20,114,0.04293,0.27902,0.0,48.0,0.0,1530000
